,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_reg__dropout,param_reg__maxlen,param_reg__neurons,param_reg__optimizer,param_trans__maxlen,param_trans__num_words,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,mean_train_score,std_train_score
22,699.6692417860031,16.966726660728455,4.95109760761261,0.7368801832199097,0.1,120,100,Adadelta,120,,"{'reg__dropout': 0.1, 'reg__maxlen': 120, 'reg__neurons': 100, 'reg__optimizer': 'Adadelta', 'trans__maxlen': 120, 'trans__num_words': None}",-1.9923060630611822,-2.429491123467966,-2.210898593264574,0.21859253020339195,33,-1.3521938810547587,-1.8759819399278475,-1.614087910491303,0.2618940294365444
23,681.655996799469,12.418439626693726,3.2937729358673096,0.2774333953857422,0.1,120,100,Adadelta,120,7000,"{'reg__dropout': 0.1, 'reg__maxlen': 120, 'reg__neurons': 100, 'reg__optimizer': 'Adadelta', 'trans__maxlen': 120, 'trans__num_words': 7000}",-1.9576129061427807,-2.0387850153693106,-1.9981989607560455,0.04058605461326492,8,-1.4294436502514585,-1.2539407988408366,-1.3416922245461476,0.08775142570531091
24,579.309320807457,4.328529477119446,4.037147164344788,0.15871942043304443,0.2,120,10,adam,120,,"{'reg__dropout': 0.2, 'reg__maxlen': 120, 'reg__neurons': 10, 'reg__optimizer': 'adam', 'trans__maxlen': 120, 'trans__num_words': None}",-2.082539754188809,-2.065978425103014,-2.074259089645911,0.008280664542897442,21,-1.5735409660226272,-1.4012044649001418,-1.4873727154613845,0.08616825056124267
25,562.8628319501877,13.921905159950256,3.724347233772278,0.6000639200210571,0.2,120,10,adam,120,7000,"{'reg__dropout': 0.2, 'reg__maxlen': 120, 'reg__neurons': 10, 'reg__optimizer': 'adam', 'trans__maxlen': 120, 'trans__num_words': 7000}",-1.9386507852939339,-1.9512497276726208,-1.9449502564832775,0.006299471189343486,2,-1.5219333619393676,-1.4376348858479815,-1.4797841238936744,0.04214923804569304
26,574.0825514793396,2.9351816177368164,3.8803248405456543,0.14016985893249512,0.2,120,10,Adadelta,120,,"{'reg__dropout': 0.2, 'reg__maxlen': 120, 'reg__neurons': 10, 'reg__optimizer': 'Adadelta', 'trans__maxlen': 120, 'trans__num_words': None}",-2.1819223393480316,-2.032075681990109,-2.1069990106690706,0.07492332867896123,27,-1.551290137537387,-1.500430829080305,-1.525860483308846,0.025429654228541043
27,583.0443723201752,2.730717658996582,4.535449743270874,0.7492730617523193,0.2,120,10,Adadelta,120,7000,"{'reg__dropout': 0.2, 'reg__maxlen': 120, 'reg__neurons': 10, 'reg__optimizer': 'Adadelta', 'trans__maxlen': 120, 'trans__num_words': 7000}",-1.9659172857485203,-2.032239664457088,-1.9990784751028041,0.033161189354283915,9,-1.4977453721585543,-1.5178790513944356,-1.507812211776495,0.010066839617940637
28,603.90269780159,0.2891354560852051,4.060287833213806,0.551082968711853,0.2,120,100,adam,120,,"{'reg__dropout': 0.2, 'reg__maxlen': 120, 'reg__neurons': 100, 'reg__optimizer': 'adam', 'trans__maxlen': 120, 'trans__num_words': None}",-2.7180902079735696,-2.4345340437895175,-2.576312125881543,0.14177808209202603,42,-0.9366759663971654,-0.8660541584500532,-0.9013650624236094,0.03531090397355613
29,672.9333399534225,11.89590299129486,4.227654814720154,0.24389827251434326,0.2,120,100,adam,120,7000,"{'reg__dropout': 0.2, 'reg__maxlen': 120, 'reg__neurons': 100, 'reg__optimizer': 'adam', 'trans__maxlen': 120, 'trans__num_words': 7000}",-2.5017229474162477,-2.6331272927905216,-2.5674251201033846,0.06570217268713696,41,-0.863282690691776,-0.8655591458254996,-0.8644209182586378,0.001138227566861827
30,697.3597826957703,0.021813154220581055,4.548274040222168,0.01833033561706543,0.2,120,100,Adadelta,120,,"{'reg__dropout': 0.2, 'reg__maxlen': 120, 'reg__neurons': 100, 'reg__optimizer': 'Adadelta', 'trans__maxlen': 120, 'trans__num_words': None}",-1.9907477544702474,-1.9144188748990423,-1.952583314684645,0.03816443978560258,3,-1.3591677284802834,-1.2966420200374253,-1.3279048742588544,0.03126285422142905
31,708.5198746919632,0.3867710828781128,8.096819400787354,0.5198981761932373,0.2,120,100,Adadelta,120,7000,"{'reg__dropout': 0.2, 'reg__maxlen': 120, 'reg__neurons': 100, 'reg__optimizer': 'Adadelta', 'trans__maxlen': 120, 'trans__num_words': 7000}",-2.0264782483206485,-2.414256731812371,-2.22036749006651,0.19388924174586133,34,-1.3768886925537474,-1.752409020785268,-1.5646488566695078,0.18776016411576035
32,306.2506664991379,0.35035765171051025,4.577474355697632,0.6400070190429688,0.1,60,10,adam,60,,"{'reg__dropout': 0.1, 'reg__maxlen': 60, 'reg__neurons': 10, 'reg__optimizer': 'adam', 'trans__maxlen': 60, 'trans__num_words': None}",-2.098427655861736,-2.105092669777098,-2.101760162819417,0.0033325069576810584,26,-1.5022150717105796,-1.3915303602554054,-1.4468727159829924,0.055342355727587056
33,293.8264719247818,0.5291203260421753,3.8749204874038696,1.0930384397506714,0.1,60,10,adam,60,7000,"{'reg__dropout': 0.1, 'reg__maxlen': 60, 'reg__neurons': 10, 'reg__optimizer': 'adam', 'trans__maxlen': 60, 'trans__num_words': 7000}",-2.014497752920664,-2.025986479833996,-2.02024211637733,0.005744363456666068,13,-1.5164745057707325,-1.4616487301623848,-1.4890616179665588,0.027412887804173836
