,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_sampl__k_neighbors,param_sampl__sampling_strategy,param_tfidf__use_idf,param_vect__binary,param_vect__max_df,param_vect__max_features,param_vect__ngram_range,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,mean_train_score,std_train_score
10,27.022669196128845,0.04336965084075928,2.0065313577651978,0.11104428768157959,1,auto,True,True,0.8,10000,"(1, 2)","{'sampl__k_neighbors': 1, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': True, 'vect__binary': True, 'vect__max_df': 0.8, 'vect__max_features': 10000, 'vect__ngram_range': (1, 2)}",-1.0651692646685542,-1.3285048774057695,-1.1968370710371619,0.13166780636860764,65,-0.07982920862610025,-0.07381299484608503,-0.07682110173609263,0.0030081068900076127
11,23.80728268623352,0.33373141288757324,1.3966379165649414,0.030379295349121094,1,auto,True,True,0.8,10000,"(2, 2)","{'sampl__k_neighbors': 1, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': True, 'vect__binary': True, 'vect__max_df': 0.8, 'vect__max_features': 10000, 'vect__ngram_range': (2, 2)}",-1.507846401587693,-1.5265198851148978,-1.5171831433512954,0.00933674176360244,243,-0.20471909423428788,-0.19381101410154342,-0.19926505416791565,0.005454040066372234
12,23.156501054763794,0.30261993408203125,1.092828392982483,0.01853930950164795,1,auto,True,False,1.0,,"(1, 1)","{'sampl__k_neighbors': 1, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': True, 'vect__binary': False, 'vect__max_df': 1.0, 'vect__max_features': None, 'vect__ngram_range': (1, 1)}",-1.0995796357666445,-1.3643388268778776,-1.2319592313222612,0.1323795955556165,93,-0.08136471200088806,-0.07768032043849876,-0.07952251621969342,0.0018421957811946485
13,32.164530515670776,0.019535303115844727,2.4821847677230835,0.019240736961364746,1,auto,True,False,1.0,,"(1, 2)","{'sampl__k_neighbors': 1, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': True, 'vect__binary': False, 'vect__max_df': 1.0, 'vect__max_features': None, 'vect__ngram_range': (1, 2)}",-1.2667736585175529,-1.4872165010913292,-1.3769950798044412,0.11022142128688817,159,-0.033546997515910545,-0.033500579293813205,-0.03352378840486188,2.320911104866999e-05
14,27.946232676506042,0.31157124042510986,1.530604362487793,0.05404305458068848,1,auto,True,False,1.0,,"(2, 2)","{'sampl__k_neighbors': 1, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': True, 'vect__binary': False, 'vect__max_df': 1.0, 'vect__max_features': None, 'vect__ngram_range': (2, 2)}",-1.8535235404777475,-2.2688193828063317,-2.0611714616420396,0.2076479211642921,337,-0.0816883421252073,-0.03901129562715917,-0.06034981887618324,0.021338523249024063
15,23.079177379608154,0.0008387565612792969,1.1232104301452637,0.009084463119506836,1,auto,True,False,1.0,10000,"(1, 1)","{'sampl__k_neighbors': 1, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': True, 'vect__binary': False, 'vect__max_df': 1.0, 'vect__max_features': 10000, 'vect__ngram_range': (1, 1)}",-1.0672561915140555,-1.334709134670859,-1.2009826630924572,0.13372647157840178,71,-0.10412689710005,-0.09844987251384228,-0.10128838480694614,0.002838512293103862
16,27.44966208934784,0.054141879081726074,2.0205092430114746,0.04593038558959961,1,auto,True,False,1.0,10000,"(1, 2)","{'sampl__k_neighbors': 1, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': True, 'vect__binary': False, 'vect__max_df': 1.0, 'vect__max_features': 10000, 'vect__ngram_range': (1, 2)}",-1.05205375422865,-1.2738536235327442,-1.162953688880697,0.11089993465204706,55,-0.0842352037430359,-0.0797307266418385,-0.0819829651924372,0.002252238550598702
17,24.090938210487366,0.045746445655822754,1.3490363359451294,0.07395279407501221,1,auto,True,False,1.0,10000,"(2, 2)","{'sampl__k_neighbors': 1, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': True, 'vect__binary': False, 'vect__max_df': 1.0, 'vect__max_features': 10000, 'vect__ngram_range': (2, 2)}",-1.4848783660935472,-1.5115961041990131,-1.4982372351462803,0.01335886905273298,229,-0.2059874357908984,-0.19531435565622685,-0.20065089572356262,0.005336540067335777
18,23.467748999595642,0.5046926736831665,1.108872890472412,0.006928443908691406,1,auto,True,False,0.8,,"(1, 1)","{'sampl__k_neighbors': 1, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': True, 'vect__binary': False, 'vect__max_df': 0.8, 'vect__max_features': None, 'vect__ngram_range': (1, 1)}",-1.0995796357666445,-1.3643388268778776,-1.2319592313222612,0.1323795955556165,93,-0.08136471200088806,-0.07768032043849876,-0.07952251621969342,0.0018421957811946485
19,33.090230107307434,0.00898587703704834,2.4080662727355957,0.013817548751831055,1,auto,True,False,0.8,,"(1, 2)","{'sampl__k_neighbors': 1, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': True, 'vect__binary': False, 'vect__max_df': 0.8, 'vect__max_features': None, 'vect__ngram_range': (1, 2)}",-1.2667736585175529,-1.4872165010913292,-1.3769950798044412,0.11022142128688817,159,-0.033546997515910545,-0.033500579293813205,-0.03352378840486188,2.320911104866999e-05
20,28.56561315059662,0.35073935985565186,1.4840822219848633,0.0004925727844238281,1,auto,True,False,0.8,,"(2, 2)","{'sampl__k_neighbors': 1, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': True, 'vect__binary': False, 'vect__max_df': 0.8, 'vect__max_features': None, 'vect__ngram_range': (2, 2)}",-1.8535235404777475,-2.2688193828063317,-2.0611714616420396,0.2076479211642921,337,-0.0816883421252073,-0.03901129562715917,-0.06034981887618324,0.021338523249024063
21,23.88201129436493,0.15980303287506104,1.144511342048645,0.021091103553771973,1,auto,True,False,0.8,10000,"(1, 1)","{'sampl__k_neighbors': 1, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': True, 'vect__binary': False, 'vect__max_df': 0.8, 'vect__max_features': 10000, 'vect__ngram_range': (1, 1)}",-1.0672561915140555,-1.334709134670859,-1.2009826630924572,0.13372647157840178,71,-0.10412689710005,-0.09844987251384228,-0.10128838480694614,0.002838512293103862
22,29.242480397224426,1.1379660367965698,2.1761265993118286,0.046962618827819824,1,auto,True,False,0.8,10000,"(1, 2)","{'sampl__k_neighbors': 1, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': True, 'vect__binary': False, 'vect__max_df': 0.8, 'vect__max_features': 10000, 'vect__ngram_range': (1, 2)}",-1.05205375422865,-1.2738536235327442,-1.162953688880697,0.11089993465204706,55,-0.0842352037430359,-0.0797307266418385,-0.0819829651924372,0.002252238550598702
23,24.356201171875,0.3655581474304199,1.4083640575408936,0.04731440544128418,1,auto,True,False,0.8,10000,"(2, 2)","{'sampl__k_neighbors': 1, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': True, 'vect__binary': False, 'vect__max_df': 0.8, 'vect__max_features': 10000, 'vect__ngram_range': (2, 2)}",-1.4848783660935472,-1.5115961041990131,-1.4982372351462803,0.01335886905273298,229,-0.2059874357908984,-0.19531435565622685,-0.20065089572356262,0.005336540067335777
24,27.65347933769226,2.7594282627105713,1.1388835906982422,0.024029254913330078,1,auto,False,True,1.0,,"(1, 1)","{'sampl__k_neighbors': 1, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': True, 'vect__max_df': 1.0, 'vect__max_features': None, 'vect__ngram_range': (1, 1)}",-1.0026750155222877,-1.2555481241848487,-1.1291115698535683,0.12643655433128054,47,-0.1276085578945844,-0.11909425001259173,-0.12335140395358807,0.004257153940996329
25,64.9148497581482,1.394845724105835,2.319843292236328,0.020279407501220703,1,auto,False,True,1.0,,"(1, 2)","{'sampl__k_neighbors': 1, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': True, 'vect__max_df': 1.0, 'vect__max_features': None, 'vect__ngram_range': (1, 2)}",-1.1652698814763696,-1.3840520142725847,-1.274660947874477,0.1093910663981076,111,-0.04793736033796932,-0.047273152493122174,-0.04760525641554575,0.0003321039224235718
26,58.26351022720337,3.3734028339385986,1.6103180646896362,0.04636657238006592,1,auto,False,True,1.0,,"(2, 2)","{'sampl__k_neighbors': 1, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': True, 'vect__max_df': 1.0, 'vect__max_features': None, 'vect__ngram_range': (2, 2)}",-1.8146813252510863,-2.155920414370013,-1.9853008698105497,0.17061954455946338,323,-0.07819623927724255,-0.04143902983131979,-0.05981763455428117,0.018378604722961378
27,23.654563665390015,0.14933419227600098,1.1183679103851318,0.0013272762298583984,1,auto,False,True,1.0,10000,"(1, 1)","{'sampl__k_neighbors': 1, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': True, 'vect__max_df': 1.0, 'vect__max_features': 10000, 'vect__ngram_range': (1, 1)}",-0.9878934483843013,-1.2360660927189127,-1.1119797705516068,0.1240863221673057,33,-0.14928719882527988,-0.13776725898779513,-0.14352722890653752,0.0057599699187423775
28,35.921597957611084,0.21401357650756836,2.2310423851013184,0.018719911575317383,1,auto,False,True,1.0,10000,"(1, 2)","{'sampl__k_neighbors': 1, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': True, 'vect__max_df': 1.0, 'vect__max_features': 10000, 'vect__ngram_range': (1, 2)}",-1.0203115976534132,-1.2269036508123052,-1.1236076242328592,0.10329602657944603,43,-0.11573768762890142,-0.10831536058747208,-0.11202652410818675,0.0037111635207146693
29,24.845370650291443,0.31015145778656006,1.372507929801941,0.07334029674530029,1,auto,False,True,1.0,10000,"(2, 2)","{'sampl__k_neighbors': 1, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': True, 'vect__max_df': 1.0, 'vect__max_features': 10000, 'vect__ngram_range': (2, 2)}",-1.4865226747158335,-1.4844885211053587,-1.485505597910596,0.001017076805237438,227,-0.2165714943462274,-0.20617550804722376,-0.2113735011967256,0.0051979931495018256
30,25.276684165000916,0.14192712306976318,1.0928417444229126,0.023718953132629395,1,auto,False,True,0.8,,"(1, 1)","{'sampl__k_neighbors': 1, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': True, 'vect__max_df': 0.8, 'vect__max_features': None, 'vect__ngram_range': (1, 1)}",-1.0026750155222877,-1.2555481241848487,-1.1291115698535683,0.12643655433128054,47,-0.1276085578945844,-0.11909425001259173,-0.12335140395358807,0.004257153940996329
31,76.69424951076508,5.318565726280212,2.246022343635559,0.06307780742645264,1,auto,False,True,0.8,,"(1, 2)","{'sampl__k_neighbors': 1, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': True, 'vect__max_df': 0.8, 'vect__max_features': None, 'vect__ngram_range': (1, 2)}",-1.1652698814763696,-1.3840520142725847,-1.274660947874477,0.1093910663981076,111,-0.04793736033796932,-0.047273152493122174,-0.04760525641554575,0.0003321039224235718
