,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_reg__learning_rate,param_reg__max_depth,param_reg__n_estimators,param_sampl__sampling_strategy,param_tfidf__use_idf,param_vect__binary,param_vect__max_df,param_vect__max_features,param_vect__ngram_range,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,mean_train_score,std_train_score
510,56.14573121070862,0.1406543254852295,1.231937289237976,0.030947327613830566,0.1,12,300,auto,False,True,0.8,,"(1, 1)","{'reg__learning_rate': 0.1, 'reg__max_depth': 12, 'reg__n_estimators': 300, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': True, 'vect__max_df': 0.8, 'vect__max_features': None, 'vect__ngram_range': (1, 1)}",-1.3935696202560846,-1.6227724611302174,-1.508171040693151,0.11460142043706645,345,-0.0738375691683885,-0.07497853430780277,-0.07440805173809564,0.0005704825697071328
511,105.10402476787567,1.4518691301345825,3.546836733818054,0.036562561988830566,0.1,12,300,auto,False,True,0.8,,"(1, 2)","{'reg__learning_rate': 0.1, 'reg__max_depth': 12, 'reg__n_estimators': 300, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': True, 'vect__max_df': 0.8, 'vect__max_features': None, 'vect__ngram_range': (1, 2)}",-1.583103320760561,-1.820748388054366,-1.7019258544074634,0.11882253364690254,623,-0.07395022255360571,-0.07512174187301734,-0.07453598221331154,0.000585759659705816
512,52.1158607006073,1.5134036540985107,2.5251545906066895,0.031383514404296875,0.1,12,300,auto,False,True,0.8,,"(2, 2)","{'reg__learning_rate': 0.1, 'reg__max_depth': 12, 'reg__n_estimators': 300, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': True, 'vect__max_df': 0.8, 'vect__max_features': None, 'vect__ngram_range': (2, 2)}",-1.7238233643182344,-1.7724689281624344,-1.7481461462403345,0.024322781922100023,701,-0.25006991183241317,-0.2455110737830835,-0.24779049280774834,0.0022794190246648305
513,53.95013606548309,0.29864585399627686,1.1866004467010498,0.028487205505371094,0.1,12,300,auto,False,True,0.8,10000,"(1, 1)","{'reg__learning_rate': 0.1, 'reg__max_depth': 12, 'reg__n_estimators': 300, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': True, 'vect__max_df': 0.8, 'vect__max_features': 10000, 'vect__ngram_range': (1, 1)}",-1.3759823401731832,-1.6258922246691014,-1.5009372824211422,0.12495494224795911,331,-0.07432317015314113,-0.07557519142799037,-0.07494918079056576,0.0006260106374246163
514,67.7885731458664,0.826156497001648,2.0931626558303833,0.054953694343566895,0.1,12,300,auto,False,True,0.8,10000,"(1, 2)","{'reg__learning_rate': 0.1, 'reg__max_depth': 12, 'reg__n_estimators': 300, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': True, 'vect__max_df': 0.8, 'vect__max_features': 10000, 'vect__ngram_range': (1, 2)}",-1.4207848266243521,-1.6532510209148659,-1.537017923769609,0.11623309714525688,359,-0.07195412773134924,-0.07489716381292562,-0.07342564577213742,0.0014715180407881903
515,17.940206289291382,0.1720893383026123,1.507564902305603,0.041399359703063965,0.1,12,300,auto,False,True,0.8,10000,"(2, 2)","{'reg__learning_rate': 0.1, 'reg__max_depth': 12, 'reg__n_estimators': 300, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': True, 'vect__max_df': 0.8, 'vect__max_features': 10000, 'vect__ngram_range': (2, 2)}",-1.6528782811630858,-1.7322188939694698,-1.6925485875662778,0.039670306403192024,607,-0.32514337314154224,-0.27175930834041984,-0.298451340740981,0.0266920324005612
516,58.44292962551117,0.7665969133377075,1.239791989326477,0.020842671394348145,0.1,12,300,auto,False,False,1.0,,"(1, 1)","{'reg__learning_rate': 0.1, 'reg__max_depth': 12, 'reg__n_estimators': 300, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': False, 'vect__max_df': 1.0, 'vect__max_features': None, 'vect__ngram_range': (1, 1)}",-1.3451656491849153,-1.5538165071709662,-1.4494910781779409,0.10432542899302545,293,-0.07486263560495923,-0.07279190380216308,-0.07382726970356115,0.0010353659013980776
517,107.41990947723389,0.3821299076080322,3.5186429023742676,0.003517627716064453,0.1,12,300,auto,False,False,1.0,,"(1, 2)","{'reg__learning_rate': 0.1, 'reg__max_depth': 12, 'reg__n_estimators': 300, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': False, 'vect__max_df': 1.0, 'vect__max_features': None, 'vect__ngram_range': (1, 2)}",-1.479325749164285,-1.7271401542366998,-1.6032329517004924,0.12390720253620735,427,-0.07520524573915434,-0.07423121519180513,-0.07471823046547973,0.0004870152736746042
518,51.6150438785553,0.7228915691375732,2.641029477119446,0.009673714637756348,0.1,12,300,auto,False,False,1.0,,"(2, 2)","{'reg__learning_rate': 0.1, 'reg__max_depth': 12, 'reg__n_estimators': 300, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': False, 'vect__max_df': 1.0, 'vect__max_features': None, 'vect__ngram_range': (2, 2)}",-1.714818911677412,-1.7739627536034388,-1.7443908326404254,0.02957192096301342,693,-0.25133959092332925,-0.2463783454564689,-0.24885896818989905,0.0024806227334301795
519,56.59509611129761,0.7272446155548096,1.1742877960205078,0.008944988250732422,0.1,12,300,auto,False,False,1.0,10000,"(1, 1)","{'reg__learning_rate': 0.1, 'reg__max_depth': 12, 'reg__n_estimators': 300, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': False, 'vect__max_df': 1.0, 'vect__max_features': 10000, 'vect__ngram_range': (1, 1)}",-1.3095529207002128,-1.5203360476038421,-1.4149444841520276,0.10539156345181466,265,-0.0753525172487168,-0.07084733438434945,-0.07309992581653313,0.002252591432183676
520,71.47455739974976,0.12343239784240723,2.0556159019470215,0.049963951110839844,0.1,12,300,auto,False,False,1.0,10000,"(1, 2)","{'reg__learning_rate': 0.1, 'reg__max_depth': 12, 'reg__n_estimators': 300, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': False, 'vect__max_df': 1.0, 'vect__max_features': 10000, 'vect__ngram_range': (1, 2)}",-1.3755032361250437,-1.5045700905311592,-1.4400366633281014,0.06453342720305777,285,-0.07546248284153743,-0.07378828460566256,-0.0746253837236,0.0008370991179374385
