,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_sampl__n_neighbors,param_sampl__sampling_strategy,param_tfidf__use_idf,param_vect__binary,param_vect__max_df,param_vect__max_features,param_vect__ngram_range,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,mean_train_score,std_train_score
100,247.63299930095673,8.940425276756287,12.674002051353455,0.39177024364471436,3,auto,True,True,1.0,10000,"(1, 2)","{'sampl__n_neighbors': 3, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': True, 'vect__binary': True, 'vect__max_df': 1.0, 'vect__max_features': 10000, 'vect__ngram_range': (1, 2)}",-1.820386871482604,-2.2314987551224115,-2.0259428133025077,0.20555594181990378,51,-0.18785054999956424,-0.14474277572449928,-0.16629666286203176,0.02155388713753248
101,161.02241027355194,9.497949481010437,8.68341851234436,0.4832899570465088,3,auto,True,True,1.0,10000,"(2, 2)","{'sampl__n_neighbors': 3, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': True, 'vect__binary': True, 'vect__max_df': 1.0, 'vect__max_features': 10000, 'vect__ngram_range': (2, 2)}",-2.139637893653016,-2.136554663371311,-2.1380962785121636,0.0015416151408524927,119,-0.0993895855492697,-0.06665290027632717,-0.08302124291279844,0.016368342636471266
102,217.22903394699097,1.6714963912963867,6.104784965515137,0.05085611343383789,3,auto,True,True,0.8,,"(1, 1)","{'sampl__n_neighbors': 3, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': True, 'vect__binary': True, 'vect__max_df': 0.8, 'vect__max_features': None, 'vect__ngram_range': (1, 1)}",-1.8716664579430358,-2.1166786347433595,-1.9941725463431976,0.12250608840016186,39,-0.18358141114188412,-0.16855671597269345,-0.1760690635572888,0.007512347584595333
103,550.1219266653061,11.06368339061737,15.897489309310913,1.7005512714385986,3,auto,True,True,0.8,,"(1, 2)","{'sampl__n_neighbors': 3, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': True, 'vect__binary': True, 'vect__max_df': 0.8, 'vect__max_features': None, 'vect__ngram_range': (1, 2)}",-1.8654782158022551,-2.2333421025317755,-2.049410159167015,0.18393194336476015,59,-0.21431387718613631,-0.15634763444082342,-0.18533075581347985,0.028983121372656448
104,789.0916876792908,9.301347255706787,11.37136447429657,0.8345853090286255,3,auto,True,True,0.8,,"(2, 2)","{'sampl__n_neighbors': 3, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': True, 'vect__binary': True, 'vect__max_df': 0.8, 'vect__max_features': None, 'vect__ngram_range': (2, 2)}",-1.9489576846050585,-2.7794363706419367,-2.3641970276234976,0.4152393430184391,235,-0.12094037759954523,-0.23924391496090952,-0.18009214628022738,0.05915176868068214
105,209.4003564119339,2.2382408380508423,7.252249598503113,0.2279137372970581,3,auto,True,True,0.8,10000,"(1, 1)","{'sampl__n_neighbors': 3, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': True, 'vect__binary': True, 'vect__max_df': 0.8, 'vect__max_features': 10000, 'vect__ngram_range': (1, 1)}",-1.696923950336755,-2.016610113816701,-1.856767032076728,0.15984308173997297,1,-0.18363122378830926,-0.1415881928808299,-0.16260970833456959,0.021021515453739675
106,248.33964455127716,8.754082322120667,9.73183524608612,0.4706367254257202,3,auto,True,True,0.8,10000,"(1, 2)","{'sampl__n_neighbors': 3, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': True, 'vect__binary': True, 'vect__max_df': 0.8, 'vect__max_features': 10000, 'vect__ngram_range': (1, 2)}",-1.820386871482604,-2.2314987551224115,-2.0259428133025077,0.20555594181990378,51,-0.18785054999956424,-0.14474277572449928,-0.16629666286203176,0.02155388713753248
107,176.2820028066635,9.530278086662292,7.749194979667664,0.9342643022537231,3,auto,True,True,0.8,10000,"(2, 2)","{'sampl__n_neighbors': 3, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': True, 'vect__binary': True, 'vect__max_df': 0.8, 'vect__max_features': 10000, 'vect__ngram_range': (2, 2)}",-2.139637893653016,-2.136554663371311,-2.1380962785121636,0.0015416151408524927,119,-0.0993895855492697,-0.06665290027632717,-0.08302124291279844,0.016368342636471266
108,214.43543887138367,0.7920479774475098,6.787949085235596,0.24193048477172852,3,auto,True,False,1.0,,"(1, 1)","{'sampl__n_neighbors': 3, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': True, 'vect__binary': False, 'vect__max_df': 1.0, 'vect__max_features': None, 'vect__ngram_range': (1, 1)}",-1.878963156428536,-2.1509536916472207,-2.014958424037878,0.13599526760934233,43,-0.20317599207209952,-0.17181635297815268,-0.1874961725251261,0.015679819546973423
109,586.3985465764999,7.767160058021545,15.20859706401825,0.13117563724517822,3,auto,True,False,1.0,,"(1, 2)","{'sampl__n_neighbors': 3, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': True, 'vect__binary': False, 'vect__max_df': 1.0, 'vect__max_features': None, 'vect__ngram_range': (1, 2)}",-1.8674893247539948,-2.2535173690515125,-2.060503346902754,0.19301402214875885,65,-0.20174748984125218,-0.1739941125069165,-0.18787080117408433,0.013876688667167847
110,752.1366273164749,6.837447285652161,7.638679146766663,0.20866334438323975,3,auto,True,False,1.0,,"(2, 2)","{'sampl__n_neighbors': 3, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': True, 'vect__binary': False, 'vect__max_df': 1.0, 'vect__max_features': None, 'vect__ngram_range': (2, 2)}",-2.029710112273335,-2.7792765871280523,-2.4044933497006933,0.37478323742735853,245,-0.12205536215797705,-0.2500627742686184,-0.1860590682132977,0.06400370605532067
111,201.71436643600464,0.47910308837890625,6.924325108528137,0.07131850719451904,3,auto,True,False,1.0,10000,"(1, 1)","{'sampl__n_neighbors': 3, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': True, 'vect__binary': False, 'vect__max_df': 1.0, 'vect__max_features': 10000, 'vect__ngram_range': (1, 1)}",-1.7960396440699369,-2.126846590693313,-1.961443117381625,0.16540347331168803,19,-0.1964780508548122,-0.13312713693756473,-0.16480259389618845,0.03167545695862374
112,242.21839678287506,7.731824278831482,12.038875579833984,1.0343091487884521,3,auto,True,False,1.0,10000,"(1, 2)","{'sampl__n_neighbors': 3, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': True, 'vect__binary': False, 'vect__max_df': 1.0, 'vect__max_features': 10000, 'vect__ngram_range': (1, 2)}",-1.898824124078517,-2.256808870405683,-2.0778164972421003,0.17899237316358296,71,-0.1872571536593473,-0.15872600623513924,-0.1729915799472433,0.014265573712104032
113,164.9613457918167,10.477521538734436,7.574958324432373,0.032010555267333984,3,auto,True,False,1.0,10000,"(2, 2)","{'sampl__n_neighbors': 3, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': True, 'vect__binary': False, 'vect__max_df': 1.0, 'vect__max_features': 10000, 'vect__ngram_range': (2, 2)}",-2.122131534689346,-2.0884541997528387,-2.1052928672210927,0.016838667468253687,99,-0.0972983951340824,-0.06634710392453123,-0.08182274952930682,0.01547564560477558
114,225.43326568603516,0.644298791885376,6.867961287498474,0.2136908769607544,3,auto,True,False,0.8,,"(1, 1)","{'sampl__n_neighbors': 3, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': True, 'vect__binary': False, 'vect__max_df': 0.8, 'vect__max_features': None, 'vect__ngram_range': (1, 1)}",-1.878963156428536,-2.1509536916472207,-2.014958424037878,0.13599526760934233,43,-0.20317599207209952,-0.17181635297815268,-0.1874961725251261,0.015679819546973423
115,560.6960591077805,7.140608191490173,10.284975051879883,0.017665386199951172,3,auto,True,False,0.8,,"(1, 2)","{'sampl__n_neighbors': 3, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': True, 'vect__binary': False, 'vect__max_df': 0.8, 'vect__max_features': None, 'vect__ngram_range': (1, 2)}",-1.8674893247539948,-2.2535173690515125,-2.060503346902754,0.19301402214875885,65,-0.20174748984125218,-0.1739941125069165,-0.18787080117408433,0.013876688667167847
116,719.4299055337906,9.129326224327087,7.213371157646179,0.06069481372833252,3,auto,True,False,0.8,,"(2, 2)","{'sampl__n_neighbors': 3, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': True, 'vect__binary': False, 'vect__max_df': 0.8, 'vect__max_features': None, 'vect__ngram_range': (2, 2)}",-2.029710112273335,-2.7792765871280523,-2.4044933497006933,0.37478323742735853,245,-0.12205536215797705,-0.2500627742686184,-0.1860590682132977,0.06400370605532067
117,234.2585346698761,1.620757818222046,6.366328239440918,0.14136385917663574,3,auto,True,False,0.8,10000,"(1, 1)","{'sampl__n_neighbors': 3, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': True, 'vect__binary': False, 'vect__max_df': 0.8, 'vect__max_features': 10000, 'vect__ngram_range': (1, 1)}",-1.7960396440699369,-2.126846590693313,-1.961443117381625,0.16540347331168803,19,-0.1964780508548122,-0.13312713693756473,-0.16480259389618845,0.03167545695862374
118,273.4834715127945,5.42207944393158,10.849367618560791,0.9079883098602295,3,auto,True,False,0.8,10000,"(1, 2)","{'sampl__n_neighbors': 3, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': True, 'vect__binary': False, 'vect__max_df': 0.8, 'vect__max_features': 10000, 'vect__ngram_range': (1, 2)}",-1.898824124078517,-2.256808870405683,-2.0778164972421003,0.17899237316358296,71,-0.1872571536593473,-0.15872600623513924,-0.1729915799472433,0.014265573712104032
119,190.07843124866486,11.196250557899475,7.521729588508606,0.31360113620758057,3,auto,True,False,0.8,10000,"(2, 2)","{'sampl__n_neighbors': 3, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': True, 'vect__binary': False, 'vect__max_df': 0.8, 'vect__max_features': 10000, 'vect__ngram_range': (2, 2)}",-2.122131534689346,-2.0884541997528387,-2.1052928672210927,0.016838667468253687,99,-0.09729839513408238,-0.06634710392453123,-0.0818227495293068,0.015475645604775573
120,203.808758020401,6.961961984634399,5.059366941452026,0.0517115592956543,3,auto,False,True,1.0,,"(1, 1)","{'sampl__n_neighbors': 3, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': True, 'vect__max_df': 1.0, 'vect__max_features': None, 'vect__ngram_range': (1, 1)}",-1.8492571590886147,-2.103270958472715,-1.9762640587806648,0.12700689969205026,27,-0.1791633440123414,-0.14497381306803497,-0.1620685785401882,0.017094765472153217
121,611.9614622592926,8.636579275131226,12.353671431541443,0.0290907621383667,3,auto,False,True,1.0,,"(1, 2)","{'sampl__n_neighbors': 3, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': True, 'vect__max_df': 1.0, 'vect__max_features': None, 'vect__ngram_range': (1, 2)}",-2.0019349936263846,-2.11622995464528,-2.0590824741358325,0.057147480509447623,63,-0.18376615440421223,-0.13618092663306733,-0.15997354051863977,0.023792613885572453
122,841.2930164337158,6.318462133407593,8.590451002120972,1.4623432159423828,3,auto,False,True,1.0,,"(2, 2)","{'sampl__n_neighbors': 3, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': True, 'vect__max_df': 1.0, 'vect__max_features': None, 'vect__ngram_range': (2, 2)}",-1.942431023114051,-2.8278430488070363,-2.3851370359605437,0.4427060128464927,238,-0.12820832150232467,-0.26020441513106907,-0.19420636831669685,0.0659980468143722
123,161.93476140499115,1.3192158937454224,4.6352620124816895,0.23855328559875488,3,auto,False,True,1.0,10000,"(1, 1)","{'sampl__n_neighbors': 3, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': True, 'vect__max_df': 1.0, 'vect__max_features': 10000, 'vect__ngram_range': (1, 1)}",-1.940559150429189,-2.1059051704218934,-2.0232321604255414,0.08267300999635219,47,-0.17712453270720033,-0.13038595309219944,-0.15375524289969988,0.023369289807500443
124,196.82321155071259,9.712738156318665,10.547368884086609,0.15804517269134521,3,auto,False,True,1.0,10000,"(1, 2)","{'sampl__n_neighbors': 3, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': True, 'vect__max_df': 1.0, 'vect__max_features': 10000, 'vect__ngram_range': (1, 2)}",-1.860627569146151,-2.1873902575213884,-2.0240089133337698,0.16338134418761874,49,-0.18584488844798033,-0.1453782649292929,-0.16561157668863663,0.020233311759343717
125,136.48356771469116,13.222649097442627,7.424693465232849,0.19608771800994873,3,auto,False,True,1.0,10000,"(2, 2)","{'sampl__n_neighbors': 3, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': True, 'vect__max_df': 1.0, 'vect__max_features': 10000, 'vect__ngram_range': (2, 2)}",-2.2178326365678176,-2.1695046533326137,-2.1936686449502156,0.024163991617601965,169,-0.09688490413443343,-0.06888926864009008,-0.08288708638726175,0.013997817747171674
126,186.79132091999054,0.32972633838653564,4.946583986282349,0.16327381134033203,3,auto,False,True,0.8,,"(1, 1)","{'sampl__n_neighbors': 3, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': True, 'vect__max_df': 0.8, 'vect__max_features': None, 'vect__ngram_range': (1, 1)}",-1.8492571590886147,-2.103270958472715,-1.9762640587806648,0.12700689969205026,27,-0.1791633440123414,-0.14497381306803497,-0.1620685785401882,0.017094765472153217
127,652.2188336849213,5.086884260177612,9.860403418540955,0.1746731996536255,3,auto,False,True,0.8,,"(1, 2)","{'sampl__n_neighbors': 3, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': True, 'vect__max_df': 0.8, 'vect__max_features': None, 'vect__ngram_range': (1, 2)}",-2.0019349936263846,-2.11622995464528,-2.0590824741358325,0.057147480509447623,63,-0.18376615440421223,-0.13618092663306733,-0.15997354051863977,0.023792613885572453
128,852.4848412275314,1.5126103162765503,8.039278149604797,0.6234132051467896,3,auto,False,True,0.8,,"(2, 2)","{'sampl__n_neighbors': 3, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': True, 'vect__max_df': 0.8, 'vect__max_features': None, 'vect__ngram_range': (2, 2)}",-1.942431023114051,-2.8278430488070354,-2.3851370359605433,0.4427060128464923,237,-0.12820832150232464,-0.26020441513106907,-0.19420636831669685,0.06599804681437221
129,167.66682732105255,0.749022364616394,5.763272285461426,0.30710411071777344,3,auto,False,True,0.8,10000,"(1, 1)","{'sampl__n_neighbors': 3, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': True, 'vect__max_df': 0.8, 'vect__max_features': 10000, 'vect__ngram_range': (1, 1)}",-1.940559150429189,-2.1059051704218934,-2.0232321604255414,0.08267300999635219,47,-0.17712453270720033,-0.13038595309219944,-0.15375524289969988,0.023369289807500443
130,225.41869831085205,9.17311954498291,14.514753222465515,0.33458054065704346,3,auto,False,True,0.8,10000,"(1, 2)","{'sampl__n_neighbors': 3, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': True, 'vect__max_df': 0.8, 'vect__max_features': 10000, 'vect__ngram_range': (1, 2)}",-1.860627569146151,-2.1873902575213884,-2.0240089133337698,0.16338134418761874,49,-0.18584488844798033,-0.1453782649292929,-0.16561157668863663,0.020233311759343717
131,163.84528577327728,19.493390679359436,8.528579354286194,0.9756733179092407,3,auto,False,True,0.8,10000,"(2, 2)","{'sampl__n_neighbors': 3, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': True, 'vect__max_df': 0.8, 'vect__max_features': 10000, 'vect__ngram_range': (2, 2)}",-2.2178326365678176,-2.1695046533326137,-2.1936686449502156,0.024163991617601965,169,-0.09688490413443343,-0.06888926864009008,-0.08288708638726175,0.013997817747171674
132,232.19923174381256,1.9266971349716187,4.828314900398254,0.01139843463897705,3,auto,False,False,1.0,,"(1, 1)","{'sampl__n_neighbors': 3, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': False, 'vect__max_df': 1.0, 'vect__max_features': None, 'vect__ngram_range': (1, 1)}",-1.8764459658397332,-2.1089503164665415,-1.9926981411531375,0.11625217531340415,35,-0.18963370087890902,-0.13086815836958338,-0.1602509296242462,0.02938277125466282
133,712.4567483663559,2.359915852546692,15.047321438789368,0.4962860345840454,3,auto,False,False,1.0,,"(1, 2)","{'sampl__n_neighbors': 3, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': False, 'vect__max_df': 1.0, 'vect__max_features': None, 'vect__ngram_range': (1, 2)}",-1.8347768450064943,-2.364743891715422,-2.099760368360958,0.26498352335446396,91,-0.2159902736727514,-0.15856074446449903,-0.18727550906862522,0.028714764604126183
134,950.8099055290222,9.961005926132202,11.951353430747986,0.2212773561477661,3,auto,False,False,1.0,,"(2, 2)","{'sampl__n_neighbors': 3, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': False, 'vect__max_df': 1.0, 'vect__max_features': None, 'vect__ngram_range': (2, 2)}",-1.9175334690369872,-2.782301855204376,-2.349917662120682,0.43238419308369447,233,-0.11680534929832147,-0.25874634835559956,-0.18777584882696052,0.07097049952863904
135,195.28140032291412,1.2930272817611694,8.133771538734436,0.12283933162689209,3,auto,False,False,1.0,10000,"(1, 1)","{'sampl__n_neighbors': 3, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': False, 'vect__max_df': 1.0, 'vect__max_features': 10000, 'vect__ngram_range': (1, 1)}",-1.8147064261269867,-2.271285665948171,-2.0429960460375787,0.22828961991059216,55,-0.1914483997623208,-0.14158717965844164,-0.16651778971038123,0.024930610051939583
136,237.55887985229492,1.4347832202911377,10.385995984077454,1.5673390626907349,3,auto,False,False,1.0,10000,"(1, 2)","{'sampl__n_neighbors': 3, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': False, 'vect__max_df': 1.0, 'vect__max_features': 10000, 'vect__ngram_range': (1, 2)}",-1.7710466134690435,-2.129886404673903,-1.9504665090714735,0.17941989560242988,17,-0.20191962747924208,-0.1569241803114446,-0.17942190389534335,0.022497723583898746
137,171.4593287706375,15.689746260643005,9.458151817321777,1.2607183456420898,3,auto,False,False,1.0,10000,"(2, 2)","{'sampl__n_neighbors': 3, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': False, 'vect__max_df': 1.0, 'vect__max_features': 10000, 'vect__ngram_range': (2, 2)}",-2.026947421175278,-2.12214732912749,-2.074547375151384,0.04759995397610606,67,-0.09396248221299462,-0.06959503813349337,-0.081778760173244,0.012183722039750627
138,219.19343674182892,2.037007212638855,7.001023769378662,0.06560730934143066,3,auto,False,False,0.8,,"(1, 1)","{'sampl__n_neighbors': 3, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': False, 'vect__max_df': 0.8, 'vect__max_features': None, 'vect__ngram_range': (1, 1)}",-1.8764459658397332,-2.1089503164665415,-1.9926981411531375,0.11625217531340415,35,-0.18963370087890902,-0.13086815836958338,-0.1602509296242462,0.02938277125466282
139,806.9710420370102,6.673922419548035,14.470444679260254,2.363975763320923,3,auto,False,False,0.8,,"(1, 2)","{'sampl__n_neighbors': 3, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': False, 'vect__max_df': 0.8, 'vect__max_features': None, 'vect__ngram_range': (1, 2)}",-1.8347768450064943,-2.364743891715422,-2.099760368360958,0.26498352335446396,91,-0.2159902736727514,-0.15856074446449903,-0.18727550906862522,0.028714764604126183
140,997.7375068664551,9.64161467552185,9.859598398208618,0.06261563301086426,3,auto,False,False,0.8,,"(2, 2)","{'sampl__n_neighbors': 3, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': False, 'vect__max_df': 0.8, 'vect__max_features': None, 'vect__ngram_range': (2, 2)}",-1.9175334690369872,-2.782301855204376,-2.349917662120682,0.43238419308369447,233,-0.11680534929832147,-0.2587463483555995,-0.1877758488269605,0.07097049952863901
141,191.44656491279602,5.250656366348267,5.224245548248291,0.4904165267944336,3,auto,False,False,0.8,10000,"(1, 1)","{'sampl__n_neighbors': 3, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': False, 'vect__max_df': 0.8, 'vect__max_features': 10000, 'vect__ngram_range': (1, 1)}",-1.8147064261269867,-2.271285665948171,-2.0429960460375787,0.22828961991059216,55,-0.1914483997623208,-0.14158717965844164,-0.16651778971038123,0.024930610051939583
142,222.93089723587036,2.4835708141326904,12.22808051109314,0.6996686458587646,3,auto,False,False,0.8,10000,"(1, 2)","{'sampl__n_neighbors': 3, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': False, 'vect__max_df': 0.8, 'vect__max_features': 10000, 'vect__ngram_range': (1, 2)}",-1.7710466134690435,-2.129886404673903,-1.9504665090714735,0.17941989560242988,17,-0.20191962747924208,-0.1569241803114446,-0.17942190389534335,0.022497723583898746
143,169.56193554401398,11.930299639701843,9.434957027435303,0.18788552284240723,3,auto,False,False,0.8,10000,"(2, 2)","{'sampl__n_neighbors': 3, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': False, 'vect__max_df': 0.8, 'vect__max_features': 10000, 'vect__ngram_range': (2, 2)}",-2.026947421175278,-2.12214732912749,-2.074547375151384,0.04759995397610606,67,-0.09396248221299462,-0.06959503813349337,-0.081778760173244,0.012183722039750627
144,89.60070705413818,3.6348564624786377,7.745583176612854,0.4560011625289917,3,minority,True,True,1.0,,"(1, 1)","{'sampl__n_neighbors': 3, 'sampl__sampling_strategy': 'minority', 'tfidf__use_idf': True, 'vect__binary': True, 'vect__max_df': 1.0, 'vect__max_features': None, 'vect__ngram_range': (1, 1)}",-2.045727601578099,-2.5416548826103553,-2.2936912420942273,0.24796364051612807,221,-0.26571697507845055,-0.23867792839078183,-0.25219745173461616,0.013519523343834355
145,425.0343257188797,5.548702597618103,16.386773109436035,1.4946565628051758,3,minority,True,True,1.0,,"(1, 2)","{'sampl__n_neighbors': 3, 'sampl__sampling_strategy': 'minority', 'tfidf__use_idf': True, 'vect__binary': True, 'vect__max_df': 1.0, 'vect__max_features': None, 'vect__ngram_range': (1, 2)}",-2.018036093944141,-2.4003152310443197,-2.2091756624942303,0.1911395685500894,177,-0.27690487906924904,-0.2607023601251043,-0.2688036195971767,0.00810125947207238
146,772.240572810173,3.6421672105789185,10.144701600074768,2.7344833612442017,3,minority,True,True,1.0,,"(2, 2)","{'sampl__n_neighbors': 3, 'sampl__sampling_strategy': 'minority', 'tfidf__use_idf': True, 'vect__binary': True, 'vect__max_df': 1.0, 'vect__max_features': None, 'vect__ngram_range': (2, 2)}",-2.294893294621628,-2.9618598375031278,-2.6283765660623777,0.33348327144074985,283,-0.3244116393462407,-0.3899188599845754,-0.3571652496654081,0.032753610319167376
147,94.36744999885559,0.3440515995025635,9.261649370193481,0.5905177593231201,3,minority,True,True,1.0,10000,"(1, 1)","{'sampl__n_neighbors': 3, 'sampl__sampling_strategy': 'minority', 'tfidf__use_idf': True, 'vect__binary': True, 'vect__max_df': 1.0, 'vect__max_features': 10000, 'vect__ngram_range': (1, 1)}",-1.9632328027464585,-2.478755694400225,-2.2209942485733416,0.2577614458268832,189,-0.27760931400292,-0.21656438956726426,-0.24708685178509213,0.030522462217827867
148,136.2215268611908,2.766371250152588,15.44042193889618,0.3055480718612671,3,minority,True,True,1.0,10000,"(1, 2)","{'sampl__n_neighbors': 3, 'sampl__sampling_strategy': 'minority', 'tfidf__use_idf': True, 'vect__binary': True, 'vect__max_df': 1.0, 'vect__max_features': 10000, 'vect__ngram_range': (1, 2)}",-2.0345697573966737,-2.48137510229395,-2.257972429845312,0.2234026724486382,201,-0.2681554211669476,-0.2513660582740458,-0.25976073972049674,0.008394681446450919
149,100.0977873802185,13.476354360580444,11.272237777709961,0.3207895755767822,3,minority,True,True,1.0,10000,"(2, 2)","{'sampl__n_neighbors': 3, 'sampl__sampling_strategy': 'minority', 'tfidf__use_idf': True, 'vect__binary': True, 'vect__max_df': 1.0, 'vect__max_features': 10000, 'vect__ngram_range': (2, 2)}",-2.2794695943968595,-2.2480338508223254,-2.2637517226095922,0.015717871787267024,209,-0.2466383151668079,-0.21604220111018863,-0.23134025813849826,0.015298057028309636
150,113.99496746063232,0.4966142177581787,7.383833408355713,0.14052987098693848,3,minority,True,True,0.8,,"(1, 1)","{'sampl__n_neighbors': 3, 'sampl__sampling_strategy': 'minority', 'tfidf__use_idf': True, 'vect__binary': True, 'vect__max_df': 0.8, 'vect__max_features': None, 'vect__ngram_range': (1, 1)}",-2.045727601578099,-2.5416548826103553,-2.2936912420942273,0.24796364051612807,221,-0.26571697507845055,-0.23867792839078183,-0.25219745173461616,0.013519523343834355
151,411.5323498249054,0.8652834892272949,19.17628276348114,0.3668404817581177,3,minority,True,True,0.8,,"(1, 2)","{'sampl__n_neighbors': 3, 'sampl__sampling_strategy': 'minority', 'tfidf__use_idf': True, 'vect__binary': True, 'vect__max_df': 0.8, 'vect__max_features': None, 'vect__ngram_range': (1, 2)}",-2.018036093944141,-2.4003152310443197,-2.2091756624942303,0.1911395685500894,177,-0.27690487906924904,-0.2607023601251043,-0.2688036195971767,0.00810125947207238
152,734.2557836771011,0.525105357170105,8.57747220993042,0.12599444389343262,3,minority,True,True,0.8,,"(2, 2)","{'sampl__n_neighbors': 3, 'sampl__sampling_strategy': 'minority', 'tfidf__use_idf': True, 'vect__binary': True, 'vect__max_df': 0.8, 'vect__max_features': None, 'vect__ngram_range': (2, 2)}",-2.294893294621628,-2.9618598375031278,-2.6283765660623777,0.33348327144074985,283,-0.3244116393462407,-0.3899188599845754,-0.3571652496654081,0.032753610319167376
153,102.13190066814423,2.5793813467025757,7.415160775184631,0.009089112281799316,3,minority,True,True,0.8,10000,"(1, 1)","{'sampl__n_neighbors': 3, 'sampl__sampling_strategy': 'minority', 'tfidf__use_idf': True, 'vect__binary': True, 'vect__max_df': 0.8, 'vect__max_features': 10000, 'vect__ngram_range': (1, 1)}",-1.9632328027464585,-2.478755694400225,-2.2209942485733416,0.2577614458268832,189,-0.27760931400292,-0.21656438956726426,-0.24708685178509213,0.030522462217827867
154,132.896009683609,2.8956875801086426,11.595696091651917,0.5479036569595337,3,minority,True,True,0.8,10000,"(1, 2)","{'sampl__n_neighbors': 3, 'sampl__sampling_strategy': 'minority', 'tfidf__use_idf': True, 'vect__binary': True, 'vect__max_df': 0.8, 'vect__max_features': 10000, 'vect__ngram_range': (1, 2)}",-2.0345697573966737,-2.48137510229395,-2.257972429845312,0.2234026724486382,201,-0.2681554211669476,-0.2513660582740458,-0.25976073972049674,0.008394681446450919
155,99.42975842952728,14.712477087974548,10.13839077949524,1.5932872295379639,3,minority,True,True,0.8,10000,"(2, 2)","{'sampl__n_neighbors': 3, 'sampl__sampling_strategy': 'minority', 'tfidf__use_idf': True, 'vect__binary': True, 'vect__max_df': 0.8, 'vect__max_features': 10000, 'vect__ngram_range': (2, 2)}",-2.2794695943968595,-2.2480338508223254,-2.2637517226095922,0.015717871787267024,209,-0.2466383151668079,-0.21604220111018863,-0.23134025813849826,0.015298057028309636
156,118.83077037334442,1.4531937837600708,6.4120529890060425,0.2607830762863159,3,minority,True,False,1.0,,"(1, 1)","{'sampl__n_neighbors': 3, 'sampl__sampling_strategy': 'minority', 'tfidf__use_idf': True, 'vect__binary': False, 'vect__max_df': 1.0, 'vect__max_features': None, 'vect__ngram_range': (1, 1)}",-1.8767004180740046,-2.3714051459732652,-2.124052782023635,0.24735236394963034,113,-0.2781474009992101,-0.23705633381581898,-0.25760186740751456,0.02054553359169556
